GO_term,Description,DECount,Expected,N,notDECount,p,adjP,FDR,expression,shortest_path,longest_path,terminal_node,ontology,Group
GO:0018958,phenol-containing compound metabolic process,2,0.186180581477334,69,67,0.015749246531925543,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0071555,cell wall organization,5,1.4755505785740948,536,531,0.01646121653787402,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0044275,cellular carbohydrate catabolic process,2,0.20007465472191116,74,72,0.017972717880232733,1,1,Up,4,5,FALSE,BP,gad1SALK-Col-0
GO:0009523,photosystem II,2,0.20563228401974204,76,74,0.018897227481135485,1,1,Up,4,5,FALSE,CC,gad1SALK-Col-0
GO:0004190,aspartic-type endopeptidase activity,2,0.20841109866865745,77,75,0.019366886953083834,1,1,Up,6,6,FALSE,MF,gad1SALK-Col-0
GO:0070001,aspartic-type peptidase activity,2,0.20841109866865745,77,75,0.019366886953083834,1,1,Up,5,5,FALSE,MF,gad1SALK-Col-0
GO:0045229,external encapsulating structure organization,5,1.6033760524242047,582,577,0.02259516113975179,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0090406,pollen tube,2,0.23064161585998091,85,83,0.02329793862784065,1,1,Up,4,4,FALSE,CC,gad1SALK-Col-0
GO:0019898,extrinsic component of membrane,2,0.23342043050889635,86,84,0.023810600309523106,1,1,Up,2,3,FALSE,CC,gad1SALK-Col-0
GO:0009521,photosystem,2,0.25842976234913523,95,93,0.028629561230845296,1,1,Up,3,4,FALSE,CC,gad1SALK-Col-0
GO:0009266,response to temperature stimulus,5,1.7450955995188917,633,628,0.030953035900040306,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0035556,intracellular signal transduction,5,1.7756625606569616,644,639,0.03298051169004713,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0120025,plasma membrane bounded cell projection,2,0.2806602795404587,103,101,0.033211402377718593,1,1,Up,3,3,FALSE,CC,gad1SALK-Col-0
GO:0045944,positive regulation of transcription by RNA polymerase II,3,0.6947036622288582,253,250,0.03322253365522017,1,1,Up,6,12,FALSE,BP,gad1SALK-Col-0
GO:0005886,plasma membrane,16,9.584131724109328,3465,3449,0.03450678768297965,1,1,Up,3,3,FALSE,CC,gad1SALK-Col-0
GO:0010410,hemicellulose metabolic process,2,0.3056696113806976,112,110,0.038683470067292516,1,1,Up,5,7,FALSE,BP,gad1SALK-Col-0
GO:0015979,photosynthesis,3,0.7558375845049977,275,272,0.04092971183001664,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0016787,hydrolase activity,17,10.56227448052756,3818,3801,0.04218732033123013,1,1,Up,2,2,FALSE,MF,gad1SALK-Col-0
GO:0031226,intrinsic component of plasma membrane,3,0.7697316577495749,280,277,0.04279714308252201,1,1,Up,3,4,FALSE,CC,gad1SALK-Col-0
GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors",2,0.32790012857202105,120,118,0.04381481159748609,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,3,0.7864045456430675,286,283,0.045093963882765126,1,1,Up,7,9,FALSE,MF,gad1SALK-Col-0
GO:0042995,cell projection,2,0.3362365725187674,123,121,0.045801104784130825,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0005975,carbohydrate metabolic process,7,3.30401061756045,1196,1189,0.047143216601851966,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",2,0.3445730164655137,126,124,0.04782018923389924,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0005911,cell-cell junction,6,2.670440877607731,967,961,0.051132618429850736,1,1,Up,4,4,FALSE,CC,gad1SALK-Col-0
GO:0009506,plasmodesma,6,2.670440877607731,967,961,0.051132618429850736,1,1,Up,3,5,FALSE,CC,gad1SALK-Col-0
GO:0070161,anchoring junction,6,2.670440877607731,967,961,0.051132618429850736,1,1,Up,3,3,FALSE,CC,gad1SALK-Col-0
GO:0055044,symplast,6,2.6732196922566462,968,962,0.051342703536219426,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0030054,cell junction,6,2.678777321554477,970,964,0.051764481290442706,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0000987,cis-regulatory region sequence-specific DNA binding,3,0.847538467919207,308,305,0.05402949872509839,1,1,Up,6,8,FALSE,MF,gad1SALK-Col-0
GO:0006091,generation of precursor metabolites and energy,4,1.425531914893617,517,513,0.055238101918412795,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0009705,plant-type vacuole membrane,2,0.3751399776035834,137,135,0.05549343689382769,1,1,Up,5,7,FALSE,CC,gad1SALK-Col-0
GO:0010200,response to chitin,2,0.37791879225249886,138,136,0.05621132345574022,1,1,Up,4,5,FALSE,BP,gad1SALK-Col-0
GO:0031224,intrinsic component of membrane,27,19.510057650035254,7048,7021,0.05830751930672189,1,1,Up,2,3,FALSE,CC,gad1SALK-Col-0
GO:0019684,"photosynthesis, light reaction",2,0.39459168014599144,144,142,0.06058681964570764,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,3,0.8975571315996848,326,323,0.061926419534969766,1,1,Up,6,8,FALSE,MF,gad1SALK-Col-0
GO:0015849,organic acid transport,2,0.40292812409273776,147,145,0.06281736983504974,1,1,Up,5,5,FALSE,BP,gad1SALK-Col-0
GO:0031225,anchored component of membrane,3,0.911451204844262,331,328,0.06421109060108621,1,1,Up,3,4,FALSE,CC,gad1SALK-Col-0
GO:0010383,cell wall polysaccharide metabolic process,2,0.41404338268839946,151,149,0.06583446185526769,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0009570,chloroplast stroma,5,2.1730330554518686,787,782,0.06696102236933839,1,1,Up,3,7,FALSE,CC,gad1SALK-Col-0
GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",3,0.93090290738667,338,335,0.06747482525245294,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0009532,plastid stroma,5,2.1924847579942766,794,789,0.06899339615677541,1,1,Up,2,6,FALSE,CC,gad1SALK-Col-0
GO:0048468,cell development,3,0.9614698685247397,349,346,0.07275467950386476,1,1,Up,3,4,FALSE,BP,gad1SALK-Col-0
GO:0015980,energy derivation by oxidation of organic compounds,2,0.46128323171996183,168,166,0.07917463123030016,1,1,Up,3,4,FALSE,BP,gad1SALK-Col-0
GO:0016020,membrane,34,26.579362116876116,9599,9565,0.07929205011537746,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0046658,anchored component of plasma membrane,2,0.475177304964539,173,171,0.08324763321821085,1,1,Up,4,5,FALSE,CC,gad1SALK-Col-0
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",3,1.039276678694372,377,374,0.08699812312149208,1,1,Up,4,4,FALSE,MF,gad1SALK-Col-0
GO:0006357,regulation of transcription by RNA polymerase II,4,1.6922981211894985,613,609,0.09020610525716798,1,1,Up,6,11,FALSE,BP,gad1SALK-Col-0
GO:0044036,cell wall macromolecule metabolic process,2,0.5001866368047779,182,180,0.09073699841481288,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0009536,plastid,13,8.236406619385344,2977,2964,0.09099590080408473,1,1,Up,3,5,FALSE,CC,gad1SALK-Col-0
GO:0005615,extracellular space,2,0.5113018954004397,186,184,0.09412775388064135,1,1,Up,2,3,FALSE,CC,gad1SALK-Col-0
GO:0000325,plant-type vacuole,2,0.5140807100493551,187,185,0.0949811958530716,1,1,Up,4,6,FALSE,CC,gad1SALK-Col-0
GO:0009507,chloroplast,11,6.774750114055825,2449,2438,0.10120568814458625,1,1,Up,4,6,FALSE,CC,gad1SALK-Col-0
GO:0004674,protein serine/threonine kinase activity,5,2.4759238521836506,896,891,0.10244710804750697,1,1,Up,4,6,FALSE,MF,gad1SALK-Col-0
GO:0003824,catalytic activity,35,28.0354609929078,10124,10089,0.10625335913010457,1,1,Up,1,1,FALSE,MF,gad1SALK-Col-0
GO:0005774,vacuolar membrane,4,1.8256812243374394,661,657,0.11090364954721872,1,1,Up,4,6,FALSE,CC,gad1SALK-Col-0
GO:0006366,transcription by RNA polymerase II,4,1.8506905561776783,670,666,0.1150059228898469,1,1,Up,6,10,FALSE,BP,gad1SALK-Col-0
GO:0106310,protein serine kinase activity,4,1.8590270001244245,673,669,0.11638832989958632,1,1,Up,NA,NA,NA,NA,gad1SALK-Col-0
GO:0106311,protein threonine kinase activity,4,1.8590270001244245,673,669,0.11638832989958632,1,1,Up,NA,NA,NA,NA,gad1SALK-Col-0
GO:0016746,"transferase activity, transferring acyl groups",3,1.1921114843847207,432,429,0.11806177434020516,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0009416,response to light stimulus,4,2.061880469495251,746,742,0.15220056863208,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0030154,cell differentiation,4,2.0980050599311517,759,755,0.15898592167521408,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0000904,cell morphogenesis involved in differentiation,2,0.7113765501223508,258,256,0.1603318933411166,1,1,Up,4,5,FALSE,BP,gad1SALK-Col-0
GO:0010243,response to organonitrogen compound,2,0.7197129940690971,261,259,0.16325562938345958,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0009314,response to radiation,4,2.1285720210692216,770,766,0.16481554645910582,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0042546,cell wall biogenesis,2,0.7336070673136743,266,264,0.16815016339204997,1,1,Up,3,4,FALSE,BP,gad1SALK-Col-0
GO:0005509,calcium ion binding,2,0.7502799552071668,272,270,0.17405729766468017,1,1,Up,5,5,FALSE,MF,gad1SALK-Col-0
GO:0016021,integral component of membrane,24,18.998755754634814,6861,6837,0.17665850937146657,1,1,Up,3,4,FALSE,CC,gad1SALK-Col-0
GO:0090558,plant epidermis development,2,0.7780681016963212,282,280,0.18397708760426332,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0009617,response to bacterium,3,1.4755505785740948,534,531,0.18443498185000468,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0032787,monocarboxylic acid metabolic process,3,1.4866658371697565,538,535,0.18722102976066082,1,1,Up,6,6,FALSE,BP,gad1SALK-Col-0
GO:0009534,chloroplast thylakoid,3,1.4922234664675873,540,537,0.18861831450664227,1,1,Up,4,7,FALSE,CC,gad1SALK-Col-0
GO:0031976,plastid thylakoid,3,1.495002281116503,541,538,0.1893180073670561,1,1,Up,3,6,FALSE,CC,gad1SALK-Col-0
GO:0009057,macromolecule catabolic process,5,2.6676620629588155,965,960,0.19400897671720016,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0009628,response to abiotic stimulus,9,6.127286300858529,2214,2205,0.20515203706791954,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0045893,"positive regulation of transcription, DNA-templated",3,1.5589150180415579,564,561,0.20559425176891766,1,1,Up,5,11,FALSE,BP,gad1SALK-Col-0
GO:1902680,positive regulation of RNA biosynthetic process,3,1.5616938326904732,565,562,0.206309470143443,1,1,Up,5,9,FALSE,BP,gad1SALK-Col-0
GO:1903508,positive regulation of nucleic acid-templated transcription,3,1.5616938326904732,565,562,0.206309470143443,1,1,Up,6,10,FALSE,BP,gad1SALK-Col-0
GO:1901698,response to nitrogen compound,2,0.8614325411637842,312,310,0.21418575118093178,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:1901575,organic substance catabolic process,7,4.5016797312430015,1627,1620,0.21754575762157444,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0051254,positive regulation of RNA metabolic process,3,1.6395006428601053,593,590,0.22656249704344164,1,1,Up,4,8,FALSE,BP,gad1SALK-Col-0
GO:0045935,positive regulation of nucleobase-containing compound metabolic process,3,1.6922981211894985,612,609,0.24052668493763324,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0010557,positive regulation of macromolecule biosynthetic process,3,1.7089710090829913,618,615,0.24496838098308632,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0004672,protein kinase activity,5,3.1511758118701008,1139,1134,0.2470202766580607,1,1,Up,3,5,FALSE,MF,gad1SALK-Col-0
GO:0009579,thylakoid,3,1.7200862676786528,622,619,0.24793729330478878,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0006629,lipid metabolic process,5,3.2178673634440713,1163,1158,0.25634509120180227,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0016758,"transferase activity, transferring hexosyl groups",2,1.0114885322052176,366,364,0.26950740142909585,1,1,Up,4,4,FALSE,MF,gad1SALK-Col-0
GO:0004175,endopeptidase activity,2,1.014267346854133,367,365,0.27053603445913293,1,1,Up,5,5,FALSE,MF,gad1SALK-Col-0
GO:1901615,organic hydroxy compound metabolic process,2,1.0448343079922027,378,376,0.28184896939468373,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0048366,leaf development,2,1.0837377130770187,392,390,0.2962306218132098,1,1,Up,5,7,FALSE,BP,gad1SALK-Col-0
GO:0048869,cellular developmental process,4,2.325867861142217,841,837,0.2971887083032078,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0009414,response to water deprivation,2,1.1115258595661732,402,400,0.30648194299514,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0009415,response to water,2,1.136535191406412,411,409,0.3156867192244349,1,1,Up,3,4,FALSE,BP,gad1SALK-Col-0
GO:0009793,embryo development ending in seed dormancy,2,1.136535191406412,411,409,0.3156867192244349,1,1,Up,3,9,FALSE,BP,gad1SALK-Col-0
GO:0000902,cell morphogenesis,2,1.1698809671933972,423,421,0.3279200877480431,1,1,Up,3,4,FALSE,BP,gad1SALK-Col-0
GO:0055086,nucleobase-containing small molecule metabolic process,2,1.1726597818423126,424,422,0.32893720532612764,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0044238,primary metabolic process,35,30.96155281821575,11177,11142,0.32925482851505916,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0016049,cell growth,2,1.1837750404379743,428,426,0.3330017668763022,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0009755,hormone-mediated signaling pathway,4,2.612085769980507,944,940,0.3347283814231496,1,1,Up,3,6,FALSE,BP,gad1SALK-Col-0
GO:0046906,tetrapyrrole binding,2,1.194890299033636,432,430,0.33705980797674245,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0006790,sulfur compound metabolic process,2,1.2087843722782132,437,435,0.3421226599222147,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0048367,shoot system development,4,2.6676620629588155,964,960,0.34319757804749257,1,1,Up,4,5,FALSE,BP,gad1SALK-Col-0
GO:0009790,embryo development,2,1.2143420015760442,439,437,0.3441446466666972,1,1,Up,3,4,FALSE,BP,gad1SALK-Col-0
GO:0001101,response to acid chemical,2,1.2226784455227904,442,440,0.3471741173493444,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0009535,chloroplast thylakoid membrane,2,1.2310148894695367,445,443,0.35019925424455217,1,1,Up,5,8,FALSE,CC,gad1SALK-Col-0
GO:0055035,plastid thylakoid membrane,2,1.2337937041184521,446,444,0.35120664665764345,1,1,Up,4,7,FALSE,CC,gad1SALK-Col-0
GO:0044281,small molecule metabolic process,7,5.07411554891958,1833,1826,0.35200510136498975,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0034470,ncRNA processing,2,1.2449089627141139,450,448,0.3552311515767995,1,1,Up,6,8,FALSE,BP,gad1SALK-Col-0
GO:0009056,catabolic process,7,5.121355397951143,1850,1843,0.35554097079946084,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0032870,cellular response to hormone stimulus,4,2.7649205756708555,999,995,0.3587572832839765,1,1,Up,4,5,FALSE,BP,gad1SALK-Col-0
GO:0042742,defense response to bacterium,2,1.264360665256522,457,455,0.36225379122940016,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0000976,transcription regulatory region sequence-specific DNA binding,4,2.7954875368089254,1010,1006,0.363822716693451,1,1,Up,5,7,FALSE,MF,gad1SALK-Col-0
GO:0001067,regulatory region nucleic acid binding,4,2.7954875368089254,1010,1006,0.363822716693451,1,1,Up,4,4,FALSE,MF,gad1SALK-Col-0
GO:0034357,photosynthetic membrane,2,1.289369997096761,466,464,0.37124279376573094,1,1,Up,3,3,FALSE,CC,gad1SALK-Col-0
GO:0042651,thylakoid membrane,2,1.289369997096761,466,464,0.37124279376573094,1,1,Up,4,4,FALSE,CC,gad1SALK-Col-0
GO:0071310,cellular response to organic substance,5,3.2706648417734643,1182,1177,0.38362179697728677,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0005773,vacuole,5,3.4512877939529676,1247,1242,0.39655049623975985,1,1,Up,3,5,FALSE,CC,gad1SALK-Col-0
GO:0005783,endoplasmic reticulum,5,3.4679606818464603,1253,1248,0.3979415988516402,1,1,Up,3,5,FALSE,CC,gad1SALK-Col-0
GO:0006468,protein phosphorylation,5,3.5346522334204304,1277,1272,0.4038136685082062,1,1,Up,6,7,FALSE,BP,gad1SALK-Col-0
GO:0043565,sequence-specific DNA binding,5,3.601343784994401,1301,1296,0.4101542314637622,1,1,Up,5,5,FALSE,MF,gad1SALK-Col-0
GO:0016773,"phosphotransferase activity, alcohol group as acceptor",5,3.6069014142922318,1303,1298,0.41070277338888767,1,1,Up,4,4,FALSE,MF,gad1SALK-Col-0
GO:0012505,endomembrane system,9,7.113765501223508,2569,2560,0.4266250186052011,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0031328,positive regulation of cellular biosynthetic process,3,1.7978930778482851,650,647,0.4295416155435452,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0008233,peptidase activity,3,1.822902409688524,659,656,0.4322476260705123,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0009891,positive regulation of biosynthetic process,3,1.8451329268798473,667,664,0.43475463616678,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0046983,protein dimerization activity,3,1.8506905561776783,669,666,0.4353959006388795,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0048518,positive regulation of biological process,5,3.856994732694621,1393,1388,0.4382419705686747,1,1,Up,1,3,FALSE,BP,gad1SALK-Col-0
GO:0009888,tissue development,3,1.950727883538634,705,702,0.44786094515607666,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0009941,chloroplast envelope,3,1.984073659325619,717,714,0.45237324076037955,1,1,Up,5,7,FALSE,CC,gad1SALK-Col-0
GO:0009526,plastid envelope,3,2.0368711376550124,736,733,0.459842339036823,1,1,Up,4,6,FALSE,CC,gad1SALK-Col-0
GO:0005737,cytoplasm,33,30.027871096180167,10839,10806,0.46403598362934045,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
GO:0071704,organic substance metabolic process,36,32.78167641325536,11833,11797,0.46415025159732903,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0003700,DNA-binding transcription factor activity,6,4.62394757579528,1670,1664,0.4661354971960023,1,1,Up,2,2,FALSE,MF,gad1SALK-Col-0
GO:0070887,cellular response to chemical stimulus,6,4.75177304964539,1716,1710,0.476189123143426,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0051173,positive regulation of nitrogen compound metabolic process,3,2.2591763095682467,816,813,0.49483338973629165,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0007165,signal transduction,7,5.402015677491601,1951,1944,0.4953855635476723,1,1,Up,2,4,FALSE,BP,gad1SALK-Col-0
GO:0023052,signaling,7,5.518725892746049,1993,1986,0.5007142200559123,1,1,Up,1,1,FALSE,BP,gad1SALK-Col-0
GO:0031410,cytoplasmic vesicle,3,2.317531417195471,837,834,0.5047498344465369,1,1,Up,3,6,FALSE,CC,gad1SALK-Col-0
GO:0097708,intracellular vesicle,3,2.3230890464933016,839,836,0.5057064188617945,1,1,Up,3,5,FALSE,CC,gad1SALK-Col-0
GO:0010604,positive regulation of macromolecule metabolic process,3,2.3536560076313715,850,847,0.5110019610074634,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0043170,macromolecule metabolic process,28,25.48173033055452,9198,9170,0.5308173491283775,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0071495,cellular response to endogenous stimulus,4,2.8538426444361495,1031,1027,0.5345017318222225,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:1990837,sequence-specific double-stranded DNA binding,4,2.864957903031811,1035,1031,0.535202947684536,1,1,Up,6,6,FALSE,MF,gad1SALK-Col-0
GO:0019752,carboxylic acid metabolic process,4,2.9038613081166273,1049,1045,0.5377760404592138,1,1,Up,5,5,FALSE,BP,gad1SALK-Col-0
GO:0008152,metabolic process,38,35.44378084691635,12793,12755,0.5431013805343673,1,1,Up,1,1,FALSE,BP,gad1SALK-Col-0
GO:0048522,positive regulation of cellular process,4,3.1539546265190164,1139,1135,0.5582528086453301,1,1,Up,2,4,FALSE,BP,gad1SALK-Col-0
GO:0003690,double-stranded DNA binding,4,3.17618514371034,1147,1143,0.560362142728656,1,1,Up,5,5,FALSE,MF,gad1SALK-Col-0
GO:0140096,"catalytic activity, acting on a protein",9,7.727883538633819,2790,2781,0.5673429281629148,1,1,Up,2,2,FALSE,MF,gad1SALK-Col-0
GO:0043436,oxoacid metabolic process,4,3.2651072124756335,1179,1175,0.569197931404419,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0006082,organic acid metabolic process,4,3.40126913027249,1228,1224,0.5838158636687386,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0044248,cellular catabolic process,5,3.9375803575131685,1422,1417,0.5968072369561664,1,1,Up,3,3,FALSE,BP,gad1SALK-Col-0
GO:0036094,small molecule binding,11,9.561901206918003,3452,3441,0.5995340905720126,1,1,Up,2,2,FALSE,MF,gad1SALK-Col-0
GO:0016301,kinase activity,5,4.193231305213388,1514,1509,0.6116162682985886,1,1,Up,4,4,FALSE,MF,gad1SALK-Col-0
GO:0003006,developmental process involved in reproduction,5,4.226577081000373,1526,1521,0.6138897272334392,1,1,Up,2,3,FALSE,BP,gad1SALK-Col-0
GO:0140110,transcription regulator activity,6,5.049106217079341,1823,1817,0.6398193944894875,1,1,Up,1,1,FALSE,MF,gad1SALK-Col-0
GO:0022414,reproductive process,6,5.357554643108954,1934,1928,0.655441825212136,1,1,Up,1,2,FALSE,BP,gad1SALK-Col-0
GO:0000003,reproduction,6,5.382563974949194,1943,1937,0.6569191604491733,1,1,Up,1,1,FALSE,BP,gad1SALK-Col-0
GO:0034660,ncRNA metabolic process,2,1.4838870225208411,536,534,0.6615109185569141,1,1,Up,6,7,FALSE,BP,gad1SALK-Col-0
GO:0046394,carboxylic acid biosynthetic process,2,1.5005599104143337,542,540,0.6634157043968923,1,1,Up,5,6,FALSE,BP,gad1SALK-Col-0
GO:0005198,structural molecule activity,2,1.50889635436108,545,543,0.6643800921901931,1,1,Up,1,1,FALSE,MF,gad1SALK-Col-0
GO:0009908,flower development,2,1.5144539836589108,547,545,0.6650273260647734,1,1,Up,4,8,FALSE,BP,gad1SALK-Col-0
GO:0048827,phyllome development,2,1.5311268715524036,553,551,0.666989079050568,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0090567,reproductive shoot system development,2,1.5505785740948115,560,558,0.6693142084141765,1,1,Up,3,7,FALSE,BP,gad1SALK-Col-0
GO:0016053,organic acid biosynthetic process,2,1.597818423126374,577,575,0.6751104259957739,1,1,Up,4,4,FALSE,BP,gad1SALK-Col-0
GO:0048364,root development,2,1.6200489403176974,585,583,0.6779044205833914,1,1,Up,4,6,FALSE,BP,gad1SALK-Col-0
GO:0022622,root system development,2,1.6228277549666128,586,584,0.6782564131253151,1,1,Up,4,5,FALSE,BP,gad1SALK-Col-0
GO:0007154,cell communication,7,6.360706731367426,2296,2289,0.6798607677321895,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0005789,endoplasmic reticulum membrane,2,1.6422794575090207,593,591,0.6807365342916075,1,1,Up,4,5,FALSE,CC,gad1SALK-Col-0
GO:0098827,endoplasmic reticulum subcompartment,2,1.650615901455767,596,594,0.6818077851272188,1,1,Up,3,6,FALSE,CC,gad1SALK-Col-0
GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network,2,1.6533947161046825,597,595,0.6821659385731763,1,1,Up,3,3,FALSE,CC,gad1SALK-Col-0
GO:0048316,seed development,2,1.7228650823275684,622,620,0.6912762131331959,1,1,Up,3,8,FALSE,BP,gad1SALK-Col-0
GO:0032559,adenyl ribonucleotide binding,8,7.241590975073618,2614,2606,0.6946188704096983,1,1,Up,5,7,FALSE,MF,gad1SALK-Col-0
GO:0051704,multi-organism process,2,1.753432043465638,633,631,0.695367138073613,1,1,Up,1,1,FALSE,BP,gad1SALK-Col-0
GO:0030554,adenyl nucleotide binding,8,7.272157936211688,2625,2617,0.6956918954983752,1,1,Up,5,6,FALSE,MF,gad1SALK-Col-0
GO:0098796,membrane protein complex,2,1.7589896727634688,635,633,0.6961155229910365,1,1,Up,2,3,FALSE,CC,gad1SALK-Col-0
GO:0016757,"transferase activity, transferring glycosyl groups",2,1.7923354485504541,647,645,0.7006321104834029,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0010154,fruit development,2,1.8201235950396084,657,655,0.7044263497768622,1,1,Up,4,7,FALSE,BP,gad1SALK-Col-0
GO:0043227,membrane-bounded organelle,37,35.25760026543901,12725,12688,0.7141965397039733,1,1,Up,3,3,FALSE,CC,gad1SALK-Col-0
GO:0048856,anatomical structure development,10,8.883870432582638,3207,3197,0.7170661592839028,1,1,Up,2,2,FALSE,BP,gad1SALK-Col-0
GO:0000166,nucleotide binding,10,9.006138277134918,3251,3241,0.7190494428090343,1,1,Up,3,4,FALSE,MF,gad1SALK-Col-0
GO:1901265,nucleoside phosphate binding,10,9.006138277134918,3251,3241,0.7190494428090343,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0032502,developmental process,10,9.245116336941646,3337,3327,0.7242803617116708,1,1,Up,1,1,FALSE,BP,gad1SALK-Col-0
GO:0040007,growth,2,1.964621956783211,709,707,0.7244377861858694,1,1,Up,1,1,FALSE,BP,gad1SALK-Col-0
GO:0043168,anion binding,10,9.27846211272863,3349,3339,0.7251449721942466,1,1,Up,3,3,FALSE,MF,gad1SALK-Col-0
GO:0031325,positive regulation of cellular metabolic process,3,2.4147899299075113,872,869,0.7355659110420376,1,1,Up,3,5,FALSE,BP,gad1SALK-Col-0
GO:0009893,positive regulation of metabolic process,3,2.578739994193522,931,928,0.7443986432910176,1,1,Up,2,4,FALSE,BP,gad1SALK-Col-0
GO:0031982,vesicle,3,2.5981916967359298,938,935,0.7455750163005196,1,1,Up,4,4,FALSE,CC,gad1SALK-Col-0
GO:0009653,anatomical structure morphogenesis,3,2.812160424702418,1015,1012,0.7599474660668797,1,1,Up,2,3,FALSE,BP,gad1SALK-Col-0
GO:0031967,organelle envelope,4,3.5013064576334454,1264,1260,0.7795094433056509,1,1,Up,3,4,FALSE,CC,gad1SALK-Col-0
GO:0031975,envelope,4,3.5013064576334454,1264,1260,0.7795094433056509,1,1,Up,2,2,FALSE,CC,gad1SALK-Col-0
